11
5.66
129.59
388
250
839.23
373.85
26.4
309.12
76.48
71.41
85.55
114.09
632
80.67
211.98
541.81
131.89
515.43
179.53
336.7
402.69
745.22
322.05
848.58
173.11
839
268.65
1013.12
192.88
51.43
143.66
332.2
411.74
472.4
129.6
222.91
155.66
659.79
566.71
153.5
3355
231.71
18.1
690.09
153.9
1957
534.91
191.63
212
182.52
1030.84
8
244
736.48
186.99
1863
517.83
574.61
190
180.98
129.17
716.15
627.35
126.96
196
204.2
774.52
72.21
24.58
522.12
139.07
10.25
268.87
839
186.63
562.31
791.68
952.01
426.19
152.6
584.77
419
80.78
194
766.51
72.77
893
68.14
475
913.78
1151
51.71
436.85
301.58
232.36
201.32
241.05
451.45
312
271
5.77
859.71
38.78
301.86
17.96
198.34
569.9
246.06
278.24
57.02
153.78
697.31
78
373.85
235.41
692.34
99.49
212.58
653.83
205.41
390
335.89
162.09
102.73
551.79
413.53
477.82
995.54
182.21
565.57
532
488.8
274
269.16
67.48
701
594.69
991.35
332.81
121.77
727.08
448.53
779.8
598
259.44
149.98
319.8
639
208.59
496
832.73
1024.36
55.08
133.42
129.27
332.18
694.03
201
98.45
289.43
224.18
655.47
552.34
217.23
123.67
301.93
1241.91
2525
621
130.11
897.8
3809
295
159
394.14
535.09
5697
567.65
146.03
141.24
64.99
152.47
226.67
131.82
770
157.43
260.48
712.14
634.36
525.19
729.19
877.83
1315
257.06
231.04
141.56
53.5
216.38
616.15
242.74
439.88
553.6
424.09
671.19
263.63
50.28
193.65
1039
638.9
83.54
273.28
967.44
57.16
808.16
262.4
307.66
518.21
577.08
300.08
590.35
122.06
735.06
366
460
687.47
653.99
874.63
1010.61
227.4
103.02
471.41
63.73
489.04
699.44
316
288.84
36.89
415.94
187.47
296
390.42
198.34
324
444.49
285.27
86.41
553.95
141.32
379.59
316
359.59
893.95
546
178.65
31.01
389.75
366.13
575.49
242.52
266.93
273
708.33
1087.83
1799
68.78
409.35
666.67
1040.05
943
357.52
617.25
633.17
720.87
746.4
257.79
